index	file	renaming_of_chains
317	afm_basic_model_2_multimer_v2_pred_52.pdb	B=A,C=C,D=B,E=D
318	afm_basic_model_2_multimer_v2_pred_53.pdb	B=A,C=C,D=B,E=D
319	afm_basic_model_2_multimer_v2_pred_54.pdb	B=A,C=C,D=B,E=D
320	afm_basic_model_2_multimer_v2_pred_55.pdb	B=A,C=C,D=B,E=D
321	afm_basic_model_2_multimer_v2_pred_56.pdb	B=A,C=C,D=B,E=D
322	afm_basic_model_2_multimer_v2_pred_57.pdb	B=A,C=C,D=B,E=D
323	afm_basic_model_2_multimer_v2_pred_58.pdb	B=A,C=C,D=B,E=D
324	afm_basic_model_2_multimer_v2_pred_59.pdb	B=A,C=C,D=B,E=D
325	afm_basic_model_2_multimer_v2_pred_6.pdb	B=A,C=C,D=B,E=D
326	afm_basic_model_2_multimer_v2_pred_60.pdb	B=A,C=C,D=B,E=D
327	afm_basic_model_2_multimer_v2_pred_61.pdb	B=A,C=C,D=B,E=D
328	afm_basic_model_2_multimer_v2_pred_62.pdb	B=A,C=C,D=B,E=D
329	afm_basic_model_2_multimer_v2_pred_63.pdb	B=A,C=C,D=B,E=D
330	afm_basic_model_2_multimer_v2_pred_64.pdb	B=A,C=C,D=B,E=D
331	afm_basic_model_2_multimer_v2_pred_65.pdb	B=A,C=C,D=B,E=D
332	afm_basic_model_2_multimer_v2_pred_66.pdb	B=A,C=C,D=B,E=D
333	afm_basic_model_2_multimer_v2_pred_7.pdb	B=A,C=C,D=B,E=D
334	afm_basic_model_2_multimer_v2_pred_8.pdb	B=A,C=C,D=B,E=D
335	afm_basic_model_2_multimer_v2_pred_9.pdb	B=A,C=C,D=B,E=D
336	afm_basic_model_2_multimer_v3_pred_0.pdb	B=A,C=C,D=B,E=D
337	afm_basic_model_2_multimer_v3_pred_1.pdb	B=A,C=C,D=B,E=D
338	afm_basic_model_2_multimer_v3_pred_10.pdb	B=A,C=C,D=B,E=D
339	afm_basic_model_2_multimer_v3_pred_11.pdb	B=A,C=C,D=B,E=D
340	afm_basic_model_2_multimer_v3_pred_12.pdb	B=A,C=C,D=B,E=D
341	afm_basic_model_2_multimer_v3_pred_13.pdb	B=A,C=C,D=B,E=D
342	afm_basic_model_2_multimer_v3_pred_14.pdb	B=A,C=C,D=B,E=D
343	afm_basic_model_2_multimer_v3_pred_15.pdb	B=A,C=C,D=B,E=D
344	afm_basic_model_2_multimer_v3_pred_16.pdb	B=A,C=C,D=B,E=D
345	afm_basic_model_2_multimer_v3_pred_17.pdb	B=A,C=C,D=B,E=D
346	afm_basic_model_2_multimer_v3_pred_18.pdb	B=A,C=C,D=B,E=D
347	afm_basic_model_2_multimer_v3_pred_19.pdb	B=A,C=C,D=B,E=D
348	afm_basic_model_2_multimer_v3_pred_2.pdb	B=A,C=C,D=B,E=D
349	afm_basic_model_2_multimer_v3_pred_20.pdb	B=A,C=C,D=B,E=D
350	afm_basic_model_2_multimer_v3_pred_21.pdb	B=A,C=C,D=B,E=D
351	afm_basic_model_2_multimer_v3_pred_22.pdb	B=A,C=C,D=B,E=D
352	afm_basic_model_2_multimer_v3_pred_23.pdb	B=A,C=C,D=B,E=D
353	afm_basic_model_2_multimer_v3_pred_24.pdb	B=A,C=C,D=B,E=D
354	afm_basic_model_2_multimer_v3_pred_25.pdb	B=A,C=C,D=B,E=D
355	afm_basic_model_2_multimer_v3_pred_26.pdb	B=A,C=C,D=B,E=D
356	afm_basic_model_2_multimer_v3_pred_27.pdb	B=A,C=C,D=B,E=D
357	afm_basic_model_2_multimer_v3_pred_28.pdb	B=A,C=C,D=B,E=D
358	afm_basic_model_2_multimer_v3_pred_29.pdb	B=A,C=C,D=B,E=D
359	afm_basic_model_2_multimer_v3_pred_3.pdb	B=A,C=C,D=B,E=D
360	afm_basic_model_2_multimer_v3_pred_30.pdb	B=A,C=C,D=B,E=D
361	afm_basic_model_2_multimer_v3_pred_31.pdb	B=A,C=C,D=B,E=D
362	afm_basic_model_2_multimer_v3_pred_32.pdb	B=A,C=C,D=B,E=D
363	afm_basic_model_2_multimer_v3_pred_33.pdb	B=A,C=C,D=B,E=D
364	afm_basic_model_2_multimer_v3_pred_34.pdb	B=A,C=C,D=B,E=D
365	afm_basic_model_2_multimer_v3_pred_35.pdb	B=A,C=C,D=B,E=D
366	afm_basic_model_2_multimer_v3_pred_36.pdb	B=A,C=C,D=B,E=D
367	afm_basic_model_2_multimer_v3_pred_37.pdb	B=A,C=C,D=B,E=D
368	afm_basic_model_2_multimer_v3_pred_38.pdb	B=A,C=C,D=B,E=D
369	afm_basic_model_2_multimer_v3_pred_39.pdb	B=A,C=C,D=B,E=D
370	afm_basic_model_2_multimer_v3_pred_4.pdb	B=A,C=C,D=B,E=D
371	afm_basic_model_2_multimer_v3_pred_40.pdb	B=A,C=C,D=B,E=D
372	afm_basic_model_2_multimer_v3_pred_41.pdb	B=A,C=C,D=B,E=D
373	afm_basic_model_2_multimer_v3_pred_42.pdb	B=A,C=C,D=B,E=D
374	afm_basic_model_2_multimer_v3_pred_43.pdb	B=A,C=C,D=B,E=D
375	afm_basic_model_2_multimer_v3_pred_44.pdb	B=A,C=C,D=B,E=D
376	afm_basic_model_2_multimer_v3_pred_45.pdb	B=A,C=C,D=B,E=D
377	afm_basic_model_2_multimer_v3_pred_46.pdb	B=A,C=C,D=B,E=D
378	afm_basic_model_2_multimer_v3_pred_47.pdb	B=A,C=C,D=B,E=D
379	afm_basic_model_2_multimer_v3_pred_48.pdb	B=A,C=C,D=B,E=D
380	afm_basic_model_2_multimer_v3_pred_49.pdb	B=A,C=C,D=B,E=D
381	afm_basic_model_2_multimer_v3_pred_5.pdb	B=A,C=C,D=B,E=D
382	afm_basic_model_2_multimer_v3_pred_50.pdb	B=A,C=C,D=B,E=D
383	afm_basic_model_2_multimer_v3_pred_51.pdb	B=A,C=C,D=B,E=D
384	afm_basic_model_2_multimer_v3_pred_52.pdb	B=A,C=C,D=B,E=D
385	afm_basic_model_2_multimer_v3_pred_53.pdb	B=A,C=C,D=B,E=D
386	afm_basic_model_2_multimer_v3_pred_54.pdb	B=A,C=C,D=B,E=D
387	afm_basic_model_2_multimer_v3_pred_55.pdb	B=A,C=C,D=B,E=D
388	afm_basic_model_2_multimer_v3_pred_56.pdb	B=A,C=C,D=B,E=D
389	afm_basic_model_2_multimer_v3_pred_57.pdb	B=A,C=C,D=B,E=D
390	afm_basic_model_2_multimer_v3_pred_58.pdb	B=A,C=C,D=B,E=D
391	afm_basic_model_2_multimer_v3_pred_59.pdb	B=A,C=C,D=B,E=D
392	afm_basic_model_2_multimer_v3_pred_6.pdb	B=A,C=C,D=B,E=D
393	afm_basic_model_2_multimer_v3_pred_60.pdb	B=A,C=C,D=B,E=D
394	afm_basic_model_2_multimer_v3_pred_61.pdb	B=A,C=C,D=B,E=D
395	afm_basic_model_2_multimer_v3_pred_62.pdb	B=A,C=C,D=B,E=D
396	afm_basic_model_2_multimer_v3_pred_63.pdb	B=A,C=C,D=B,E=D
397	afm_basic_model_2_multimer_v3_pred_64.pdb	B=A,C=C,D=B,E=D
398	afm_basic_model_2_multimer_v3_pred_65.pdb	B=A,C=C,D=B,E=D
399	afm_basic_model_2_multimer_v3_pred_66.pdb	B=A,C=C,D=B,E=D
400	afm_basic_model_2_multimer_v3_pred_7.pdb	B=A,C=C,D=B,E=D
401	afm_basic_model_2_multimer_v3_pred_8.pdb	B=A,C=C,D=B,E=D
402	afm_basic_model_2_multimer_v3_pred_9.pdb	B=A,C=C,D=B,E=D
403	afm_basic_model_3_multimer_v1_pred_0.pdb	B=A,C=C,D=B,E=D
404	afm_basic_model_3_multimer_v1_pred_1.pdb	B=A,C=C,D=B,E=D
405	afm_basic_model_3_multimer_v1_pred_10.pdb	B=A,C=C,D=B,E=D
406	afm_basic_model_3_multimer_v1_pred_11.pdb	B=A,C=C,D=B,E=D
407	afm_basic_model_3_multimer_v1_pred_12.pdb	B=A,C=C,D=B,E=D
408	afm_basic_model_3_multimer_v1_pred_13.pdb	B=A,C=C,D=B,E=D
409	afm_basic_model_3_multimer_v1_pred_14.pdb	B=A,C=C,D=B,E=D
410	afm_basic_model_3_multimer_v1_pred_15.pdb	B=A,C=C,D=B,E=D
411	afm_basic_model_3_multimer_v1_pred_16.pdb	B=A,C=C,D=B,E=D
412	afm_basic_model_3_multimer_v1_pred_17.pdb	B=A,C=C,D=B,E=D
413	afm_basic_model_3_multimer_v1_pred_18.pdb	B=A,C=C,D=B,E=D
414	afm_basic_model_3_multimer_v1_pred_19.pdb	B=A,C=C,D=B,E=D
415	afm_basic_model_3_multimer_v1_pred_2.pdb	B=A,C=C,D=B,E=D
416	afm_basic_model_3_multimer_v1_pred_20.pdb	B=A,C=C,D=B,E=D
417	afm_basic_model_3_multimer_v1_pred_21.pdb	B=A,C=C,D=B,E=D
418	afm_basic_model_3_multimer_v1_pred_22.pdb	B=A,C=C,D=B,E=D
419	afm_basic_model_3_multimer_v1_pred_23.pdb	B=A,C=C,D=B,E=D
420	afm_basic_model_3_multimer_v1_pred_24.pdb	B=A,C=C,D=B,E=D
421	afm_basic_model_3_multimer_v1_pred_25.pdb	B=A,C=C,D=B,E=D
422	afm_basic_model_3_multimer_v1_pred_26.pdb	B=A,C=C,D=B,E=D
423	afm_basic_model_3_multimer_v1_pred_27.pdb	B=A,C=C,D=B,E=D
424	afm_basic_model_3_multimer_v1_pred_28.pdb	B=A,C=C,D=B,E=D
425	afm_basic_model_3_multimer_v1_pred_29.pdb	B=A,C=C,D=B,E=D
426	afm_basic_model_3_multimer_v1_pred_3.pdb	B=A,C=C,D=B,E=D
427	afm_basic_model_3_multimer_v1_pred_30.pdb	B=A,C=C,D=B,E=D
428	afm_basic_model_3_multimer_v1_pred_31.pdb	B=A,C=C,D=B,E=D
429	afm_basic_model_3_multimer_v1_pred_32.pdb	B=A,C=C,D=B,E=D
430	afm_basic_model_3_multimer_v1_pred_33.pdb	B=A,C=C,D=B,E=D
431	afm_basic_model_3_multimer_v1_pred_34.pdb	B=A,C=C,D=B,E=D
432	afm_basic_model_3_multimer_v1_pred_35.pdb	B=A,C=C,D=B,E=D
433	afm_basic_model_3_multimer_v1_pred_36.pdb	B=A,C=C,D=B,E=D
434	afm_basic_model_3_multimer_v1_pred_37.pdb	B=A,C=C,D=B,E=D
435	afm_basic_model_3_multimer_v1_pred_38.pdb	B=A,C=C,D=B,E=D
436	afm_basic_model_3_multimer_v1_pred_39.pdb	B=A,C=C,D=B,E=D
437	afm_basic_model_3_multimer_v1_pred_4.pdb	B=A,C=C,D=B,E=D
438	afm_basic_model_3_multimer_v1_pred_40.pdb	B=A,C=C,D=B,E=D
439	afm_basic_model_3_multimer_v1_pred_41.pdb	B=A,C=C,D=B,E=D
440	afm_basic_model_3_multimer_v1_pred_42.pdb	B=A,C=C,D=B,E=D
441	afm_basic_model_3_multimer_v1_pred_43.pdb	B=A,C=C,D=B,E=D
442	afm_basic_model_3_multimer_v1_pred_44.pdb	B=A,C=C,D=B,E=D
443	afm_basic_model_3_multimer_v1_pred_45.pdb	B=A,C=C,D=B,E=D
444	afm_basic_model_3_multimer_v1_pred_46.pdb	B=A,C=C,D=B,E=D
445	afm_basic_model_3_multimer_v1_pred_47.pdb	B=A,C=C,D=B,E=D
446	afm_basic_model_3_multimer_v1_pred_48.pdb	B=A,C=C,D=B,E=D
447	afm_basic_model_3_multimer_v1_pred_49.pdb	B=A,C=C,D=B,E=D
448	afm_basic_model_3_multimer_v1_pred_5.pdb	B=A,C=C,D=B,E=D
449	afm_basic_model_3_multimer_v1_pred_50.pdb	B=A,C=C,D=B,E=D
450	afm_basic_model_3_multimer_v1_pred_51.pdb	B=A,C=C,D=B,E=D
451	afm_basic_model_3_multimer_v1_pred_52.pdb	B=A,C=C,D=B,E=D
452	afm_basic_model_3_multimer_v1_pred_53.pdb	B=A,C=C,D=B,E=D
453	afm_basic_model_3_multimer_v1_pred_54.pdb	B=A,C=C,D=B,E=D
454	afm_basic_model_3_multimer_v1_pred_55.pdb	B=A,C=C,D=B,E=D
455	afm_basic_model_3_multimer_v1_pred_56.pdb	B=A,C=C,D=B,E=D
456	afm_basic_model_3_multimer_v1_pred_57.pdb	B=A,C=C,D=B,E=D
457	afm_basic_model_3_multimer_v1_pred_58.pdb	B=A,C=C,D=B,E=D
458	afm_basic_model_3_multimer_v1_pred_59.pdb	B=A,C=C,D=B,E=D
459	afm_basic_model_3_multimer_v1_pred_6.pdb	B=A,C=C,D=B,E=D
460	afm_basic_model_3_multimer_v1_pred_60.pdb	B=A,C=C,D=B,E=D
461	afm_basic_model_3_multimer_v1_pred_61.pdb	B=A,C=C,D=B,E=D
462	afm_basic_model_3_multimer_v1_pred_62.pdb	B=A,C=C,D=B,E=D
463	afm_basic_model_3_multimer_v1_pred_63.pdb	B=A,C=C,D=B,E=D
464	afm_basic_model_3_multimer_v1_pred_64.pdb	B=A,C=C,D=B,E=D
465	afm_basic_model_3_multimer_v1_pred_65.pdb	B=A,C=C,D=B,E=D
466	afm_basic_model_3_multimer_v1_pred_66.pdb	B=A,C=C,D=B,E=D
467	afm_basic_model_3_multimer_v1_pred_7.pdb	B=A,C=C,D=B,E=D
468	afm_basic_model_3_multimer_v1_pred_8.pdb	B=A,C=C,D=B,E=D
469	afm_basic_model_3_multimer_v1_pred_9.pdb	B=A,C=C,D=B,E=D
470	afm_basic_model_3_multimer_v2_pred_0.pdb	B=A,C=C,D=B,E=D
471	afm_basic_model_3_multimer_v2_pred_1.pdb	B=A,C=C,D=B,E=D
472	afm_basic_model_3_multimer_v2_pred_10.pdb	B=A,C=C,D=B,E=D
473	afm_basic_model_3_multimer_v2_pred_11.pdb	B=A,C=C,D=B,E=D
474	afm_basic_model_3_multimer_v2_pred_12.pdb	B=A,C=C,D=B,E=D
475	afm_basic_model_3_multimer_v2_pred_13.pdb	B=A,C=C,D=B,E=D
476	afm_basic_model_3_multimer_v2_pred_14.pdb	B=A,C=C,D=B,E=D
477	afm_basic_model_3_multimer_v2_pred_15.pdb	B=A,C=C,D=B,E=D
478	afm_basic_model_3_multimer_v2_pred_16.pdb	B=A,C=C,D=B,E=D
479	afm_basic_model_3_multimer_v2_pred_17.pdb	B=A,C=C,D=B,E=D
480	afm_basic_model_3_multimer_v2_pred_18.pdb	B=A,C=C,D=B,E=D
481	afm_basic_model_3_multimer_v2_pred_19.pdb	B=A,C=C,D=B,E=D
482	afm_basic_model_3_multimer_v2_pred_2.pdb	B=A,C=C,D=B,E=D
483	afm_basic_model_3_multimer_v2_pred_20.pdb	B=A,C=C,D=B,E=D
484	afm_basic_model_3_multimer_v2_pred_21.pdb	B=A,C=C,D=B,E=D
485	afm_basic_model_3_multimer_v2_pred_22.pdb	B=A,C=C,D=B,E=D
486	afm_basic_model_3_multimer_v2_pred_23.pdb	B=A,C=C,D=B,E=D
487	afm_basic_model_3_multimer_v2_pred_24.pdb	B=A,C=C,D=B,E=D
488	afm_basic_model_3_multimer_v2_pred_25.pdb	B=A,C=C,D=B,E=D
489	afm_basic_model_3_multimer_v2_pred_26.pdb	B=A,C=C,D=B,E=D
490	afm_basic_model_3_multimer_v2_pred_27.pdb	B=A,C=C,D=B,E=D
491	afm_basic_model_3_multimer_v2_pred_28.pdb	B=A,C=C,D=B,E=D
492	afm_basic_model_3_multimer_v2_pred_29.pdb	B=A,C=C,D=B,E=D
493	afm_basic_model_3_multimer_v2_pred_3.pdb	B=A,C=C,D=B,E=D
494	afm_basic_model_3_multimer_v2_pred_30.pdb	B=A,C=C,D=B,E=D
495	afm_basic_model_3_multimer_v2_pred_31.pdb	B=A,C=C,D=B,E=D
496	afm_basic_model_3_multimer_v2_pred_32.pdb	B=A,C=C,D=B,E=D
497	afm_basic_model_3_multimer_v2_pred_33.pdb	B=A,C=C,D=B,E=D
498	afm_basic_model_3_multimer_v2_pred_34.pdb	B=A,C=C,D=B,E=D
499	afm_basic_model_3_multimer_v2_pred_35.pdb	B=A,C=C,D=B,E=D
500	afm_basic_model_3_multimer_v2_pred_36.pdb	B=A,C=C,D=B,E=D
501	afm_basic_model_3_multimer_v2_pred_37.pdb	B=A,C=C,D=B,E=D
502	afm_basic_model_3_multimer_v2_pred_38.pdb	B=A,C=C,D=B,E=D
503	afm_basic_model_3_multimer_v2_pred_39.pdb	B=A,C=C,D=B,E=D
504	afm_basic_model_3_multimer_v2_pred_4.pdb	B=A,C=C,D=B,E=D
505	afm_basic_model_3_multimer_v2_pred_40.pdb	B=A,C=C,D=B,E=D
506	afm_basic_model_3_multimer_v2_pred_41.pdb	B=A,C=C,D=B,E=D
507	afm_basic_model_3_multimer_v2_pred_42.pdb	B=A,C=C,D=B,E=D
508	afm_basic_model_3_multimer_v2_pred_43.pdb	B=A,C=C,D=B,E=D
509	afm_basic_model_3_multimer_v2_pred_44.pdb	B=A,C=C,D=B,E=D
510	afm_basic_model_3_multimer_v2_pred_45.pdb	B=A,C=C,D=B,E=D
511	afm_basic_model_3_multimer_v2_pred_46.pdb	B=A,C=C,D=B,E=D
512	afm_basic_model_3_multimer_v2_pred_47.pdb	B=A,C=C,D=B,E=D
513	afm_basic_model_3_multimer_v2_pred_48.pdb	B=A,C=C,D=B,E=D
514	afm_basic_model_3_multimer_v2_pred_49.pdb	B=A,C=C,D=B,E=D
515	afm_basic_model_3_multimer_v2_pred_5.pdb	B=A,C=C,D=B,E=D
516	afm_basic_model_3_multimer_v2_pred_50.pdb	B=A,C=C,D=B,E=D
517	afm_basic_model_3_multimer_v2_pred_51.pdb	B=A,C=C,D=B,E=D
518	afm_basic_model_3_multimer_v2_pred_52.pdb	B=A,C=C,D=B,E=D
519	afm_basic_model_3_multimer_v2_pred_53.pdb	B=A,C=C,D=B,E=D
520	afm_basic_model_3_multimer_v2_pred_54.pdb	B=A,C=C,D=B,E=D
521	afm_basic_model_3_multimer_v2_pred_55.pdb	B=A,C=C,D=B,E=D
522	afm_basic_model_3_multimer_v2_pred_56.pdb	B=A,C=C,D=B,E=D
523	afm_basic_model_3_multimer_v2_pred_57.pdb	B=A,C=C,D=B,E=D
524	afm_basic_model_3_multimer_v2_pred_58.pdb	B=A,C=C,D=B,E=D
525	afm_basic_model_3_multimer_v2_pred_59.pdb	B=A,C=C,D=B,E=D
526	afm_basic_model_3_multimer_v2_pred_6.pdb	B=A,C=C,D=B,E=D
527	afm_basic_model_3_multimer_v2_pred_60.pdb	B=A,C=C,D=B,E=D
528	afm_basic_model_3_multimer_v2_pred_61.pdb	B=A,C=C,D=B,E=D
529	afm_basic_model_3_multimer_v2_pred_62.pdb	B=A,C=C,D=B,E=D
530	afm_basic_model_3_multimer_v2_pred_63.pdb	B=A,C=C,D=B,E=D
531	afm_basic_model_3_multimer_v2_pred_64.pdb	B=A,C=C,D=B,E=D
532	afm_basic_model_3_multimer_v2_pred_65.pdb	B=A,C=C,D=B,E=D
533	afm_basic_model_3_multimer_v2_pred_66.pdb	B=A,C=C,D=B,E=D
534	afm_basic_model_3_multimer_v2_pred_7.pdb	B=A,C=C,D=B,E=D
535	afm_basic_model_3_multimer_v2_pred_8.pdb	B=A,C=C,D=B,E=D
536	afm_basic_model_3_multimer_v2_pred_9.pdb	B=A,C=C,D=B,E=D
537	afm_basic_model_3_multimer_v3_pred_0.pdb	B=A,C=C,D=B,E=D
538	afm_basic_model_3_multimer_v3_pred_1.pdb	B=A,C=C,D=B,E=D
539	afm_basic_model_3_multimer_v3_pred_10.pdb	B=A,C=C,D=B,E=D
540	afm_basic_model_3_multimer_v3_pred_11.pdb	B=A,C=C,D=B,E=D
541	afm_basic_model_3_multimer_v3_pred_12.pdb	B=A,C=C,D=B,E=D
542	afm_basic_model_3_multimer_v3_pred_13.pdb	B=A,C=C,D=B,E=D
543	afm_basic_model_3_multimer_v3_pred_14.pdb	B=A,C=C,D=B,E=D
544	afm_basic_model_3_multimer_v3_pred_15.pdb	B=A,C=C,D=B,E=D
545	afm_basic_model_3_multimer_v3_pred_16.pdb	B=A,C=C,D=B,E=D
546	afm_basic_model_3_multimer_v3_pred_17.pdb	B=A,C=C,D=B,E=D
547	afm_basic_model_3_multimer_v3_pred_18.pdb	B=A,C=C,D=B,E=D
548	afm_basic_model_3_multimer_v3_pred_19.pdb	B=A,C=C,D=B,E=D
549	afm_basic_model_3_multimer_v3_pred_2.pdb	B=A,C=C,D=B,E=D
550	afm_basic_model_3_multimer_v3_pred_20.pdb	B=A,C=C,D=B,E=D
551	afm_basic_model_3_multimer_v3_pred_21.pdb	B=A,C=C,D=B,E=D
552	afm_basic_model_3_multimer_v3_pred_22.pdb	B=A,C=C,D=B,E=D
553	afm_basic_model_3_multimer_v3_pred_23.pdb	B=A,C=C,D=B,E=D
554	afm_basic_model_3_multimer_v3_pred_24.pdb	B=A,C=C,D=B,E=D
555	afm_basic_model_3_multimer_v3_pred_25.pdb	B=A,C=C,D=B,E=D
556	afm_basic_model_3_multimer_v3_pred_26.pdb	B=A,C=C,D=B,E=D
557	afm_basic_model_3_multimer_v3_pred_27.pdb	B=A,C=C,D=B,E=D
558	afm_basic_model_3_multimer_v3_pred_28.pdb	B=A,C=C,D=B,E=D
559	afm_basic_model_3_multimer_v3_pred_29.pdb	B=A,C=C,D=B,E=D
560	afm_basic_model_3_multimer_v3_pred_3.pdb	B=A,C=C,D=B,E=D
561	afm_basic_model_3_multimer_v3_pred_30.pdb	B=A,C=C,D=B,E=D
562	afm_basic_model_3_multimer_v3_pred_31.pdb	B=A,C=C,D=B,E=D
563	afm_basic_model_3_multimer_v3_pred_32.pdb	B=A,C=C,D=B,E=D
564	afm_basic_model_3_multimer_v3_pred_33.pdb	B=A,C=C,D=B,E=D
565	afm_basic_model_3_multimer_v3_pred_34.pdb	B=A,C=C,D=B,E=D
566	afm_basic_model_3_multimer_v3_pred_35.pdb	B=A,C=C,D=B,E=D
567	afm_basic_model_3_multimer_v3_pred_36.pdb	B=A,C=C,D=B,E=D
568	afm_basic_model_3_multimer_v3_pred_37.pdb	B=A,C=C,D=B,E=D
569	afm_basic_model_3_multimer_v3_pred_38.pdb	B=A,C=C,D=B,E=D
570	afm_basic_model_3_multimer_v3_pred_39.pdb	B=A,C=C,D=B,E=D
571	afm_basic_model_3_multimer_v3_pred_4.pdb	B=A,C=C,D=B,E=D
572	afm_basic_model_3_multimer_v3_pred_40.pdb	B=A,C=C,D=B,E=D
573	afm_basic_model_3_multimer_v3_pred_41.pdb	B=A,C=C,D=B,E=D
574	afm_basic_model_3_multimer_v3_pred_42.pdb	B=A,C=C,D=B,E=D
575	afm_basic_model_3_multimer_v3_pred_43.pdb	B=A,C=C,D=B,E=D
576	afm_basic_model_3_multimer_v3_pred_44.pdb	B=A,C=C,D=B,E=D
577	afm_basic_model_3_multimer_v3_pred_45.pdb	B=A,C=C,D=B,E=D
578	afm_basic_model_3_multimer_v3_pred_46.pdb	B=A,C=C,D=B,E=D
579	afm_basic_model_3_multimer_v3_pred_47.pdb	B=A,C=C,D=B,E=D
580	afm_basic_model_3_multimer_v3_pred_48.pdb	B=A,C=C,D=B,E=D
581	afm_basic_model_3_multimer_v3_pred_49.pdb	B=A,C=C,D=B,E=D
582	afm_basic_model_3_multimer_v3_pred_5.pdb	B=A,C=C,D=B,E=D
583	afm_basic_model_3_multimer_v3_pred_50.pdb	B=A,C=C,D=B,E=D
584	afm_basic_model_3_multimer_v3_pred_51.pdb	B=A,C=C,D=B,E=D
585	afm_basic_model_3_multimer_v3_pred_52.pdb	B=A,C=C,D=B,E=D
586	afm_basic_model_3_multimer_v3_pred_53.pdb	B=A,C=C,D=B,E=D
587	afm_basic_model_3_multimer_v3_pred_54.pdb	B=A,C=C,D=B,E=D
588	afm_basic_model_3_multimer_v3_pred_55.pdb	B=A,C=C,D=B,E=D
589	afm_basic_model_3_multimer_v3_pred_56.pdb	B=A,C=C,D=B,E=D
590	afm_basic_model_3_multimer_v3_pred_57.pdb	B=A,C=C,D=B,E=D
591	afm_basic_model_3_multimer_v3_pred_58.pdb	B=A,C=C,D=B,E=D
592	afm_basic_model_3_multimer_v3_pred_59.pdb	B=A,C=C,D=B,E=D
593	afm_basic_model_3_multimer_v3_pred_6.pdb	B=A,C=C,D=B,E=D
594	afm_basic_model_3_multimer_v3_pred_60.pdb	B=A,C=C,D=B,E=D
595	afm_basic_model_3_multimer_v3_pred_61.pdb	B=A,C=C,D=B,E=D
596	afm_basic_model_3_multimer_v3_pred_62.pdb	B=A,C=C,D=B,E=D
597	afm_basic_model_3_multimer_v3_pred_63.pdb	B=A,C=C,D=B,E=D
598	afm_basic_model_3_multimer_v3_pred_64.pdb	B=A,C=C,D=B,E=D
599	afm_basic_model_3_multimer_v3_pred_65.pdb	B=A,C=C,D=B,E=D
600	afm_basic_model_3_multimer_v3_pred_66.pdb	B=A,C=C,D=B,E=D
601	afm_basic_model_3_multimer_v3_pred_7.pdb	B=A,C=C,D=B,E=D
602	afm_basic_model_3_multimer_v3_pred_8.pdb	B=A,C=C,D=B,E=D
603	afm_basic_model_3_multimer_v3_pred_9.pdb	B=A,C=C,D=B,E=D
604	afm_basic_model_4_multimer_v1_pred_0.pdb	B=A,C=C,D=B,E=D
605	afm_basic_model_4_multimer_v1_pred_1.pdb	B=A,C=C,D=B,E=D
606	afm_basic_model_4_multimer_v1_pred_10.pdb	B=A,C=C,D=B,E=D
607	afm_basic_model_4_multimer_v1_pred_11.pdb	B=A,C=C,D=B,E=D
608	afm_basic_model_4_multimer_v1_pred_12.pdb	B=A,C=C,D=B,E=D
609	afm_basic_model_4_multimer_v1_pred_13.pdb	B=A,C=C,D=B,E=D
610	afm_basic_model_4_multimer_v1_pred_14.pdb	B=A,C=C,D=B,E=D
611	afm_basic_model_4_multimer_v1_pred_15.pdb	B=A,C=C,D=B,E=D
612	afm_basic_model_4_multimer_v1_pred_16.pdb	B=A,C=C,D=B,E=D
613	afm_basic_model_4_multimer_v1_pred_17.pdb	B=A,C=C,D=B,E=D
614	afm_basic_model_4_multimer_v1_pred_18.pdb	B=A,C=C,D=B,E=D
615	afm_basic_model_4_multimer_v1_pred_19.pdb	B=A,C=C,D=B,E=D
616	afm_basic_model_4_multimer_v1_pred_2.pdb	B=A,C=C,D=B,E=D
617	afm_basic_model_4_multimer_v1_pred_20.pdb	B=A,C=C,D=B,E=D
618	afm_basic_model_4_multimer_v1_pred_21.pdb	B=A,C=C,D=B,E=D
619	afm_basic_model_4_multimer_v1_pred_22.pdb	B=A,C=C,D=B,E=D
620	afm_basic_model_4_multimer_v1_pred_23.pdb	B=A,C=C,D=B,E=D
621	afm_basic_model_4_multimer_v1_pred_24.pdb	B=A,C=C,D=B,E=D
622	afm_basic_model_4_multimer_v1_pred_25.pdb	B=A,C=C,D=B,E=D
623	afm_basic_model_4_multimer_v1_pred_26.pdb	B=A,C=C,D=B,E=D
624	afm_basic_model_4_multimer_v1_pred_27.pdb	B=A,C=C,D=B,E=D
625	afm_basic_model_4_multimer_v1_pred_28.pdb	B=A,C=C,D=B,E=D
626	afm_basic_model_4_multimer_v1_pred_29.pdb	B=A,C=C,D=B,E=D
627	afm_basic_model_4_multimer_v1_pred_3.pdb	B=A,C=C,D=B,E=D
628	afm_basic_model_4_multimer_v1_pred_30.pdb	B=A,C=C,D=B,E=D
629	afm_basic_model_4_multimer_v1_pred_31.pdb	B=A,C=C,D=B,E=D
630	afm_basic_model_4_multimer_v1_pred_32.pdb	B=A,C=C,D=B,E=D
631	afm_basic_model_4_multimer_v1_pred_33.pdb	B=A,C=C,D=B,E=D
632	afm_basic_model_4_multimer_v1_pred_34.pdb	B=A,C=C,D=B,E=D
633	afm_basic_model_4_multimer_v1_pred_35.pdb	B=A,C=C,D=B,E=D
